"llid","state","max_depth_m","mean_depth_m","source","effort","lake_waterarea_ha","lake_connectivity_permanent","lake_lat_decdeg","lake_lon_decdeg","lat","long"
"117637","MN",8.22725486755371,3.32479275874799,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",29.648,"Headwater",45.19542,-94.15773,45.19542,-94.15773
"117649","MN",15.2392559051514,5.76430257211638,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",22.767,"Headwater",45.55081,-94.5134,45.55081,-94.5134
"117656","MN",4.57165288925171,2.20484640370266,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",195.137,"Drainage",45.18659,-95.11596,45.18659,-95.11596
"1180","MN",18.8960113525391,8.40413309860215,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",445.105,"Drainage",46.48123,-93.92853,46.48123,-93.92853
"1183","MN",7.25822830200195,3.78191412197632,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",1130.704,"DrainageLk",47.61808,-94.16543,47.61808,-94.16543
"118318","MN",21.3349590301514,6.89625217178265,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",287.26,"Headwater",47.45063,-92.48107,47.45063,-92.48107
"1187","MN",6.70444393157959,3.40270746196672,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",45.932,"Isolated",46.7223,-93.977,46.7223,-93.977
"118719","MN",4.24203014373779,1.88419305996818,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",593.944,"Drainage",46.82668,-95.38758,46.82668,-95.38758
"118775","MN",4.87411022186279,1.73719842716647,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",29.18,"DrainageLk",44.84827,-93.47717,44.84827,-93.47717
"1189","MN",35.0502891540527,7.93114352506982,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",889.317,"DrainageLk",47.4221,-93.52275,47.4221,-93.52275
"118966","MN",23.1110305786133,5.30000383883515,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",246.75,"Drainage",46.68547,-95.85536,46.68547,-95.85536
"118996","MN",28.0242748260498,8.57630281938059,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",682.645,"DrainageLk",47.0815,-95.52856,47.0815,-95.52856
"119002","MN",2.43757843971252,1.51048948314591,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",43.412,"Headwater",46.88889,-96.14535,46.88889,-96.14535
"119024","MN",18.2871074676514,6.03646636916185,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",34.87,"DrainageLk",47.73721,-93.34477,47.73721,-93.34477
"119364","MN",4.25960922241211,2.31290617470433,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",50.043,"Isolated",46.6574,-92.6536,46.6574,-92.6536
"119725","MN",7.61962795257568,3.00525460060632,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",103.397,"DrainageLk",46.68937,-94.09334,46.68937,-94.09334
"119753","MN",4.87226676940918,1.76789266464404,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",50.796,"Drainage",44.97985,-93.493,44.97985,-93.493
"119789","MN",20.649320602417,6.43435284193128,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",67.159,"Drainage",47.47001,-93.37706,47.47001,-93.37706
"1198","MN",3.62237882614136,0.595975566322497,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",99.52,"DrainageLk",45.20001,-93.06806,45.20001,-93.06806
"119801","MN",7.0091986656189,3.98572700171525,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",116.737,"Headwater",46.16332,-95.48721,46.16332,-95.48721
"120067","MN",5.37462997436523,1.51009513670836,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",163.448,"Isolated",46.63147,-96.15551,46.63147,-96.15551
"120075","MN",2.43714284896851,1.21918215805283,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",48.747,"Isolated",46.82179,-96.07429,46.82179,-96.07429
"120080","MN",4.86928367614746,2.47389233084787,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",386.174,"Headwater",47.25626,-95.64469,47.25626,-95.64469
"120102","MN",4.52648591995239,2.54857454003006,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",95.883,"DrainageLk",47.82798,-93.34004,47.82798,-93.34004
"120108","MN",26.8058376312256,9.94724551521923,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",95.089,"Isolated",47.52046,-93.55318,47.52046,-93.55318
"12037","MN",33.5263633728027,6.23753517494504,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",40.471,"Headwater",47.68018,-93.81399,47.68018,-93.81399
"120456","MN",12.8000555038452,5.24083862298853,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",42.355,"DrainageLk",47.2636,-93.07641,47.2636,-93.07641
"120792","MN",9.14355373382568,5.60398649736201,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",200.263,"DrainageLk",46.95943,-94.795,46.95943,-94.795
"120844","MN",5.17926597595215,2.14818104397534,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",66.386,"Isolated",45.4402,-94.38833,45.4402,-94.38833
"1209","MN",1.82307958602905,1.24782480394272,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",129.293,"DrainageLk",44.57941,-95.47889,44.57941,-95.47889
"120979","MN",5.17176580429077,2.2000449448162,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",15.592,"DrainageLk",43.67208,-92.9718,43.67208,-92.9718
"120995","MN",1.24035608768463,0.585432688506474,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",46.338,"Headwater",43.67935,-93.42061,43.67935,-93.42061
"121126","MN",9.14355373382568,3.3012369612478,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",33.683,"DrainageLk",47.96732,-94.10398,47.96732,-94.10398
"1212","MN",7.31034469604492,2.44384996339332,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",194.334,"DrainageLk",46.79779,-95.0405,46.79779,-95.0405
"1214","MN",8.43349552154541,2.81299662686464,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",227.048,"DrainageLk",48.36629,-92.67449,48.36629,-92.67449
"121856","MN",3.65742158889771,1.07387782245786,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",43.316,"Isolated",45.60063,-94.44636,45.60063,-94.44636
"121869","MN",6.70482397079468,1.41636552004471,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",201.476,"Drainage",44.93818,-93.73282,44.93818,-93.73282
"121932","MN",8.53390407562256,4.8951268216711,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",149.975,"Drainage",46.13812,-95.90738,46.13812,-95.90738
"121973","MN",2.13344025611877,1.25475532409345,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",53.22,"Headwater",45.38462,-92.8768,45.38462,-92.8768
"122","MN",7.92338895797729,2.72877402294097,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",138.342,"DrainageLk",46.66982,-92.40515,46.66982,-92.40515
"122226","MN",16.431676864624,3.5002555205889,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",103.498,"Drainage",46.77542,-95.9397,46.77542,-95.9397
"1227","MN",4.319091796875,2.81818175667584,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",454.752,"DrainageLk",45.97933,-93.29885,45.97933,-93.29885
"122939","MN",5.17859172821045,1.93426932264927,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",31.923,"Isolated",46.86652,-95.15844,46.86652,-95.15844
"122952","MN",27.7344837188721,10.3964752605542,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",190.652,"Drainage",47.13904,-94.69266,47.13904,-94.69266
"122956","MN",21.3349590301514,9.75193651348018,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",41.752,"Drainage",45.65142,-94.50858,45.65142,-94.50858
"122999","MN",1.97923624515533,0.596420527778017,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",61.375,"DrainageLk",46.01768,-93.17485,46.01768,-93.17485
"1230","MN",17.9520263671875,5.05706326732236,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",252.707,"Isolated",46.7264,-93.65251,46.7264,-93.65251
"123223","MN",8.50771236419678,2.1977992173758,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",88.146,"Isolated",47.06438,-95.81167,47.06438,-95.81167
"123232","MN",8.3784761428833,2.34962802313474,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",55.931,"Headwater",47.43019,-95.79666,47.43019,-95.79666
"123251","MN",21.3349590301514,8.36752884257002,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",529.634,"DrainageLk",47.14186,-95.54558,47.14186,-95.54558
"1235","MN",5.78861284255981,2.86346815757465,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",254.9,"Isolated",46.73218,-96.09868,46.73218,-96.09868
"123605","MN",5.78816843032837,2.57910376071705,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",68.281,"DrainageLk",47.90592,-90.3908,47.90592,-90.3908
"123950","MN",2.13349437713623,1.61247780157185,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",26.949,"DrainageLk",45.4308,-94.45407,45.4308,-94.45407
"12396","MN",1.65861880779266,0.699798220416612,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",575.033,"DrainageLk",47.49916,-91.81143,47.49916,-91.81143
"123972","MN",9.13874816894531,4.54745105300231,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",106.7,"Isolated",45.06491,-93.7423,45.06491,-93.7423
"12398","MN",18.2871074676514,7.03872958403363,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",154.481,"DrainageLk",48.00428,-90.54702,48.00428,-90.54702
"123980","MN",5.16921377182007,1.87830275390413,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",102.587,"Drainage",46.42682,-94.47905,46.42682,-94.47905
"124000","MN",14.6204824447632,3.9417488583981,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",60.715,"DrainageLk",46.93375,-94.38783,46.93375,-94.38783
"124012","MN",2.4382803440094,1.81431304088679,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",157.438,"Drainage",45.20154,-93.50533,45.20154,-93.50533
"124029","MN",5.47791910171509,1.6485845634864,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",37.86,"Drainage",44.85734,-93.49751,44.85734,-93.49751
"124054","MN",3.69831013679504,0.595312162210658,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",138.212,"Drainage",45.54039,-95.40799,45.54039,-95.40799
"1247","MN",10.6674795150757,4.50033457616607,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",19.948,"Headwater",47.98419,-90.08317,47.98419,-90.08317
"125049","MN",12.7983360290527,5.77849020931865,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",43.198,"Isolated",45.2894,-93.85484,45.2894,-93.85484
"125058","MN",17.6365585327148,7.93673751122493,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",153.359,"DrainageLk",45.04657,-93.08833,45.04657,-93.08833
"125084","MN",6.38604974746704,3.28716982383164,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",18.963,"Isolated",45.34845,-94.29426,45.34845,-94.29426
"125091","MN",20.6529541015625,5.08879767388495,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",61.664,"Headwater",47.2209,-93.67022,47.2209,-93.67022
"1253","MN",15.2392559051514,7.02275859381766,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",70.376,"Isolated",45.49047,-95.36495,45.49047,-95.36495
"125390","MN",4.26134872436523,1.89032037387154,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",34.972,"DrainageLk",47.66334,-92.66082,47.66334,-92.66082
"125392","MN",14.0199527740479,2.97594585490634,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",53.695,"Isolated",47.57019,-93.58127,47.57019,-93.58127
"125401","MN",18.5790462493896,4.69869741928445,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",89.649,"DrainageLk",47.56896,-93.61415,47.56896,-93.61415
"125407","MN",2.741539478302,1.46513246884745,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",53.761,"DrainageLk",47.62305,-93.85543,47.62305,-93.85543
"1258","MN",11.5245714187622,4.63641865473979,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",71.421,"Isolated",45.28376,-93.91493,45.28376,-93.91493
"126042","MN",3.35138964653015,1.35622519812942,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",57.515,"Isolated",45.08155,-94.81719,45.08155,-94.81719
"126047","MN",26.4767551422119,8.42031755880519,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",840.962,"DrainageLk",47.00231,-95.05241,47.00231,-95.05241
"126050","MN",8.09295654296875,3.2989802673849,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",59.46,"Headwater",46.98011,-94.32647,46.98011,-94.32647
"126100","MN",17.0438060760498,6.10113782897942,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",36.45,"Isolated",47.02283,-93.74937,47.02283,-93.74937
"126105","MN",4.26663732528687,2.2716145983597,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",84.427,"Isolated",46.11763,-94.74721,46.11763,-94.74721
"126109","MN",17.5964317321777,4.32967312996706,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",46.233,"DrainageLk",47.01653,-94.1941,47.01653,-94.1941
"126349","MN",5.78832483291626,1.48963591480698,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",43.112,"Isolated",47.02237,-95.82443,47.02237,-95.82443
"126379","MN",13.4103631973267,7.51617956760479,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",34.268,"Drainage",47.95896,-91.87166,47.95896,-91.87166
"1266","MN",7.92397165298462,3.00396874314804,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",172.691,"Drainage",46.35272,-94.28797,46.35272,-94.28797
"126759","MN",23.4483833312988,8.29831531236714,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",26.379,"Headwater",46.83218,-92.69488,46.83218,-92.69488
"126761","MN",14.3680639266968,6.75460627333051,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",45.392,"Drainage",47.44379,-92.24923,47.44379,-92.24923
"127074","MN",9.14355373382568,4.59981981836378,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",290.433,"Drainage",48.19355,-92.74505,48.19355,-92.74505
"127094","MN",4.57177686691284,1.96237572968355,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",30.845,"DrainageLk",48.00874,-92.694,48.00874,-92.694
"1271","MN",11.5200023651123,3.92690241982414,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",41.399,"DrainageLk",47.56564,-93.52186,47.56564,-93.52186
"127344","MN",6.70499277114868,2.14853658663496,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",117.946,"Isolated",44.73717,-93.51717,44.73717,-93.51717
"127388","MN",18.1622695922852,6.95400878341721,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",70.335,"DrainageLk",45.82734,-95.54458,45.82734,-95.54458
"127415","MN",12.755181312561,5.43243622819883,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",17.4,"Isolated",46.79548,-93.99443,46.79548,-93.99443
"127430","MN",7.29673671722412,2.80051268655527,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",45.736,"Drainage",46.11925,-94.83014,46.11925,-94.83014
"1277","MN",12.7945938110352,2.8567651868089,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",95.099,"Isolated",47.56645,-93.59974,47.56645,-93.59974
"127784","MN",21.0613651275635,5.12557746169573,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",2418.434,"DrainageLk",47.01276,-92.1985,47.01276,-92.1985
"127785","MN",11.5792837142944,4.24308596939206,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",26.921,"Headwater",47.2913,-92.02641,47.2913,-92.02641
"12791","MN",15.8480558395386,5.17716295840726,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",51.777,"Isolated",46.69578,-94.13726,46.69578,-94.13726
"128","MN",3.96054267883301,2.07432778366052,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",284.584,"DrainageLk",45.70338,-95.86345,45.70338,-95.86345
"1280","MN",12.4961471557617,5.83172719909262,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",151.474,"Drainage",47.29951,-93.32445,47.29951,-93.32445
"128088","MN",18.2871074676514,5.78977465543994,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",25.794,"Isolated",47.57145,-93.96037,47.57145,-93.96037
"128354","MN",6.60274314880371,2.49004602117196,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",33.576,"DrainageLk",45.9843,-95.56,45.9843,-95.56
"128408","MN",10.6674795150757,4.57911703678483,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",231.146,"DrainageLk",47.32923,-94.4258,47.32923,-94.4258
"128478","MN",6.09570264816284,2.20146097346799,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",42.965,"Isolated",46.93103,-94.06239,46.93103,-94.06239
"1285","MN",1.21914052963257,0.795253621430627,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",906.634,"DrainageLk",47.65412,-94.11603,47.65412,-94.11603
"129139","MN",11.8783111572266,5.44496755593229,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",98.972,"DrainageLk",47.64753,-93.72217,47.64753,-93.72217
"129153","MN",5.78772306442261,2.71787855210174,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",35.755,"Isolated",47.64481,-95.47869,47.64481,-95.47869
"129473","MN",5.18027353286743,1.87866714210077,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",192.722,"Drainage",46.13094,-95.39628,46.13094,-95.39628
"1295","MN",33.8311500549316,10.9322974384349,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",307.872,"Isolated",45.87481,-95.43365,45.87481,-95.43365
"129513","MN",2.61791610717773,0.348624890784175,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",266.636,"Headwater",47.30257,-93.57258,47.30257,-93.57258
"129526","MN",8.22266387939453,2.45189068657355,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",30.33,"Headwater",46.43971,-94.31831,46.43971,-94.31831
"129531","MN",14.6955490112305,3.18521084377852,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",41.376,"Isolated",45.87417,-95.48453,45.87417,-95.48453
"130238","MN",12.5386743545532,4.1304575330024,"https://gisdata.mn.gov/dataset/water-lake-bathymetry","bathymetry",151.322,"DrainageLk",47.03541,-95.76949,47.03541,-95.76949
