"llid","name","legacy_name","state","max_depth_m","mean_depth_m","source","lake_waterarea_ha","lake_connectivity_permanent","effort","lat","long","source_type","buffer100m_slope_mean"
6781,"Holbrook Pond",NA,"CT",1.8288,0.70104,"healy. water-quality characteristics of selected public recreational lakes and ponds in connecticut",30.3978417519,"Drainage","manual",41.67605,-72.37505556,"Misc",NA
6825,"Eagleville Pond",NA,"CT",3.048,0.9144,"healy. water-quality characteristics of selected public recreational lakes and ponds in connecticut",32.1693076497,"DrainageLk","manual",41.78508056,-72.28155556,"Misc",NA
7180,"Squantz Pond",NA,"CT",14.3256,6.97992,"www.ctfishfinder.com",109.728862447,"DrainageLk","manual",41.51151944,-73.47283056,"Misc",NA
7114,"Moodus Reservoir",NA,"CT",2.7432,NA,"cteco.uconn.edu",186.339936937,"DrainageLk","manual",41.50359722,-72.40714167,"University",NA
6551,"Batterson Park Pond",NA,"CT",6.096,4.2672,"portal.ct.gov",60.5973100464,"DrainageLk","manual",41.711875,-72.7858,"Government",NA
6614,"East Twin Lake (Washinee Lake)",NA,"CT",24.384,9.87552,"healy. water-quality characteristics of selected public recreational lakes and ponds in connecticut",228.789042449,"Drainage","manual",42.02533056,-73.38288889,"Misc",NA
6809,"Gardner Lake",NA,"CT",13.1064,4.17576,"healy. water-quality characteristics of selected public recreational lakes and ponds in connecticut",213.179579503,"Drainage","manual",41.5075,-72.222,"Misc",NA
7221,"Middle Bolton Lake",NA,"CT",6.096,3.6576,"portal.ct.gov",47.4291223506,"Drainage","manual",41.80966667,-72.42616667,"Government",NA
50918,"Uncas Lake",NA,"CT",11.8872,7.3152,"portal.ct.gov",29.79689962,"DrainageLk","manual",41.37283333,-72.31883333,"Government",NA
7102,"Middle Bolton Lake",NA,"CT",6.096,3.6576,"portal.ct.gov",72.0638850376,"DrainageLk","manual",41.80021878,-72.42719614,"Government",NA
7122,"Amos Lake",NA,"CT",13.716,6.096,"www.fishingnortheast.net",44.0152650026,"Isolated","manual",41.51623056,-71.97468056,"Misc",NA
6628,"Wononscopomuc Lake",NA,"CT",32.9184,11.06424,"healy. water-quality characteristics of selected public recreational lakes and ponds in connecticut",140.878515186,"Drainage","manual",41.95531944,-73.44481389,"Misc",NA
6767,"Mudge Pond",NA,"CT",9.7536,NA,"cteco.uconn.edu",86.4467589416,"DrainageLk","manual",41.90109167,-73.471025,"University",NA
110941,"Allen Brook Pond",NA,"CT",2.4384,NA,"cteco.uconn.edu",1.93800161315,"Drainage","manual",41.4260905,-72.83665636,"University",NA
7284,"Lake McDonough (Compensating Reservoir)",NA,"CT",12.192,NA,"cteco.uconn.edu",156.092650183,"DrainageLk","manual",41.88494167,-72.96079167,"University",NA
67509,"Day Pond",NA,"CT",3.048,NA,"cteco.uconn.edu",2.88242735252,"Drainage","manual",41.5581,-72.42,"University",NA
60226,"Coventry Lake",NA,"CT",10.9728,NA,"cteco.uconn.edu",151.527541251,"Headwater","manual",41.770584,-72.321969,"University",NA
34165,"Stillwater Pond",NA,"CT",7.3152,NA,"cteco.uconn.edu",37.6410621604,"DrainageLk","manual",41.83487,-73.14888,"University",NA
62380,"The middle of Foot Bridge on the Sunset Pond",NA,"DE",3.048,1.43256,"www.njfishandwildlife.com",18.4209808086,"Drainage","manual",39.616836,-75.738129,"Misc",NA
142325,"Lake Como boat ramp",NA,"DE",2.4384,1.2192,"www.landbigfish.com",21.3436575445,"Drainage","manual",39.295659,-75.600047,"Misc",NA
142108,"Garrisons Lake,100 Yds Abv Spillway, 50% RB",NA,"DE",1.2192,NA,"www.arcgis.com",33.8975735843,"DrainageLk","manual",39.245008,-75.591841,"Misc",NA
141951,"Middle of Masseys Millpond",NA,"DE",1.8288,NA,"www.arcgis.com",15.6375850287,"Drainage","manual",39.239378,-75.623143,"Misc",NA
141953,"Killens Pond at Road 384",NA,"DE",2.1336,NA,"www.arcgis.com",31.9328038546,"Drainage","manual",38.981221,-75.529667,"Misc",NA
142246,"McGinnis Pond @ McGinnis Pond Rd. (Rd. 378)",NA,"DE",2.7432,NA,"www.arcgis.com",15.518709385,"Drainage","manual",39.036355,-75.510691,"Misc",NA
142349,"Silver Lake @ Maple Ave.",NA,"DE",2.7432,1.2192,"www.lakelubbers.com",11.71939537,"DrainageLk","manual",38.91126,-75.432996,"Misc",NA
142344,"Middle of Haven lake",NA,"DE",2.1336,NA,"kayakdelmarva.blogspot.com",34.5767952871,"DrainageLk","manual",38.911544,-75.451795,"Misc",NA
141807,"Middle of Griffith Lake",NA,"DE",0.94488,NA,"www.dnrec.delaware.gov",15.8580358274,"DrainageLk","manual",38.908998,-75.47081,"Government",NA
142031,"Middle of Blairs Pond at Rd. 443",NA,"DE",0.9144,NA,"www.dnrec.delaware.gov",2.15326661569,"Drainage","manual",38.905337,-75.490327,"Government",NA
142339,"Middle of Abbotts Pond",NA,"DE",1.524,NA,"www.arcgis.com",6.44475777019,"Drainage","manual",38.883635,-75.477202,"Misc",NA
142121,"Cubbage Pond Outlet at Road 214",NA,"DE",1.8288,NA,"www.dnrec.delaware.gov",15.1457538415,"Drainage","manual",38.866203,-75.390699,"Government",NA
141967,"Cedar Creek Mill Pond, middle at Rd. 224",NA,"DE",1.8288,NA,"www.dnrec.delaware.gov",7.64962807811,"Drainage","manual",38.867511,-75.376885,"Government",NA
142353,"Middle of Hudson Pond",NA,"DE",1.3716,NA,"www.dnrec.delaware.gov",7.78703941014,"Drainage","manual",38.838266,-75.435424,"Government",NA
142372,"Wagamons Pond Outlet at County Rd. 250",NA,"DE",2.1336,NA,"www.arcgis.com",16.8210711012,"DrainageLk","manual",38.777313,-75.313068,"Misc",NA
147892,"Williams Pond @ East Poplar St.",NA,"DE",2.4384,1.524,"www.landbigfish.com",34.8780836294,"DrainageLk","manual",38.64302,-75.60543,"Misc",NA
145435,"Hearns Pond, 100 yrd above spillway",NA,"DE",2.7432,NA,"dnrec.maps.arcgis.com",24.6866981134,"Drainage","manual",38.679316,-75.595566,"Government",NA
149098,"Chipman Pd 2/3 dist from splwy to inflo 50% RB",NA,"DE",2.4384,NA,"www.arcgis.com",22.1856040188,"DrainageLk","manual",38.567339,-75.536125,"Misc",NA
142057,"Ingrams Pond Near Tree Stumps Abv Surface 50% Rb",NA,"DE",2.1336,NA,"dnrec.maps.arcgis.com",23.1781883727,"DrainageLk","manual",38.587586,-75.327947,"Government",NA
142280,"Betts Pond Outflow at Rt 20",NA,"DE",2.4384,NA,"www.nativefishlab.net",13.2985529976,"DrainageLk","manual",38.595842,-75.304214,"Misc",NA
142203,"Waples Pond @ Rt. 1",NA,"DE",1.2192,NA,"www.arcgis.com",3.53342630705,"DrainageLk","manual",38.824218,-75.308614,"Misc",NA
148474,"Broad Creek, Tussock Pond at Road 494",NA,"DE",1.8288,NA,"www.arcgis.com",2.55174275494,"Drainage","manual",38.541464,-75.637724,"Misc",NA
149103,"Trap Pond, Racoon Pond Spillway Rd72",NA,"DE",1.8288,NA,"www.arcgis.com",7.07124105653,"Drainage","manual",38.515593,-75.460547,"Misc",NA
141830,"Middle of Betts Pond at Rt. 113 Bridge",NA,"DE",2.4384,NA,"www.nativefishlab.net",9.90733477449,"DrainageLk","manual",38.595057,-75.312427,"Misc",NA
114050,"Silver Lake @ Silver Lake Rd. (Rd.442)",NA,"DE",2.7432,1.2192,"www.lakelubbers.com",16.7043634816,"Drainage","manual",39.438725,-75.693194,"Misc",NA
141883,"Derby Pond @ Boat Ramp (Rt. 13A)",NA,"DE",1.8288,NA,"www.arcgis.com",9.29662216818,"Drainage","manual",39.085345,-75.559194,"Misc",NA
142025,"Wyoming Pond outfall at Rt. 15",NA,"DE",2.4384,NA,"www.nativefishlab.net",19.0220047684,"Drainage","manual",39.123146,-75.555602,"Misc",NA
142248,"Andrews Lake @ Andrews Lake Rd. (Rd. 380)",NA,"DE",2.7432,1.6764,"www.arcgis.com",8.39227292537,"Isolated","manual",39.024793,-75.508225,"Misc",NA
141805,"Blairs Pond @ boat ramp off Williamsville Rd. (Rd. 443)",NA,"DE",0.9144,NA,"www.dnrec.delaware.gov",12.6392748408,"Drainage","manual",38.904363,-75.486214,"Government",NA
144820,"Butler Mill Branch @ Craigs Mill Rd. (Rd. 542A)",NA,"DE",2.1336,NA,"www.arcgis.com",6.6633493486,"Drainage","manual",38.627401,-75.646083,"Misc",NA
146676,"Horsey Pond @ Sharptown Rd. (Rt. 24)",NA,"DE",2.7432,NA,"www.arcgis.com",23.6113285981,"Drainage","manual",38.546463,-75.580664,"Misc",NA
144835,"Trap Pond 200 Yards Above Spillway 50% RB",NA,"DE",1.8288,1.524,"www.arcgis.com",38.290816349,"Drainage","manual",38.529566,-75.470411,"Misc",NA
142130,"Millsboro Pond @ John Williams Hwy. (Rt. 24)",NA,"DE",3.6576,NA,"www.lakelubbers.com",54.2132961018,"DrainageLk","manual",38.594322,-75.290992,"Misc",NA
220809,"ALBERTO LAKE?",NA,"FL",NA,14.4,"aslopubs.onlinelibrary.wiley.com",13.7562765779,"Drainage","manual",30.61018472,-84.06382,"Misc",NA
218424,"ALLIGATOR LAKE",NA,"FL",6.4008,NA,"navionics",128.325772811,"Isolated","manual",30.17445361,-82.62742861,"Misc",NA
214355,"ALLIGATOR LAKE",NA,"FL",6.4008,NA,"navionics",69.3075979406,"Headwater","manual",30.17473667,-82.63047861,"Misc",NA
199678,"AMORET, LAKE",NA,"FL",3.6576,NA,"florida.hometownlocator.com",5.26860567964,"Drainage","manual",27.86340028,-81.56934944,"Misc",NA
193544,"BEAR HEAD LAKE",NA,"FL",NA,3.048,"yourorlando.com",6.29443578534,"Isolated","manual",28.4524625,-81.36164139,"Misc",NA
234392,"BIG BLUE LAKE",NA,"FL",22.9,NA,"www.researchgate.net",255.646749537,"Drainage","manual",30.46118278,-85.74601028,"Misc",NA
191167,"BONNET LAKE",NA,"FL",1.2192,NA,"navionics",92.9337112528,"DrainageLk","manual",28.14108972,-81.65591028,"Misc",NA
204033,"BONNET, LAKE",NA,"FL",3.9624,1.2192,"www.polk.wateratlas.usf.edu",31.9649047942,"Headwater","manual",28.04682194,-81.974995,"University",NA
208979,"BRADLEY LAKE",NA,"FL",3.048,NA,"navionics",215.545839374,"DrainageLk","manual",28.73225278,-82.29040639,"Misc",NA
233608,"BULL POND",NA,"FL",NA,2.3,"www.seminole.wateratlas.usf.edu",4.19871542965,"Drainage","manual",30.67933417,-86.37700917,"University",NA
188233,"CARRAWAY LAKE",NA,"FL",1,NA,"www.idigbio.org",86.1188518685,"DrainageLk","manual",29.17321444,-81.32286083,"Misc",NA
213000,"CHERRY LAKE",NA,"FL",3.9624,NA,"navionics",194.023650111,"Isolated","manual",30.60852583,-83.41172028,"Misc",NA
195565,"CLARKE, LAKE",NA,"FL",4.2672,NA,"navionics",22.6433808816,"Drainage","manual",26.64459833,-80.07384944,"Misc",NA
210451,"CLEAR LAKE",NA,"FL",1.524,NA,"www.swfwmd.state.fl.us",7.57000232904,"Headwater","manual",28.36248778,-82.47855083,"Government",NA
232126,"COMPASS LAKE",NA,"FL",11.5824,NA,"navionics",235.519111355,"Drainage","manual",30.58894194,-85.38266806,"Misc",NA
195577,"COOT BAY",NA,"FL",1.2192,NA,"navionics",448.037082989,"DrainageLk","manual",25.18696972,-80.91377528,"Misc",NA
213253,"CORBETT ESTATE POND",NA,"FL",1.524,NA,"navionics",38.4488894247,"Isolated","manual",30.54571056,-83.11313833,"Misc",NA
192034,"COWPEN LAKE",NA,"FL",5.7912,NA,"navionics",28.0075227499,"Isolated","manual",29.60573639,-82.00962528,"Misc",NA
232510,"CREWS LAKE",NA,"FL",4.572,NA,"navionics",11.5531988704,"Drainage","manual",30.43207667,-85.91986417,"Misc",NA
205118,"DEATON, LAKE",NA,"FL",4.572,NA,"navionics",214.517332708,"Drainage","manual",28.83829611,-81.98300778,"Misc",NA
234510,"DEER POINT LAKE",NA,"FL",18.8976,NA,"navionics",1837.43191474,"DrainageLk","manual",30.28939472,-85.59359667,"Misc",NA
197125,"EASY, LAKE",NA,"FL",8.8392,NA,"navionics",135.971088432,"Drainage","manual",27.85799833,-81.5594825,"Misc",NA
203121,"HANCOCK, LAKE",NA,"FL",1.524,NA,"navionics",1854.91859599,"DrainageLk","manual",27.96566361,-81.84648111,"Misc",NA
207560,"HOLLOWAY, LAKE",NA,"FL",3.3528,NA,"navionics",10.0506413578,"Isolated","manual",28.03407,-81.91706472,"Misc",NA
205313,"IDA, LAKE",NA,"FL",4.572,2.83464,"www.swfwmd.state.fl.us",6.9080567525,"Headwater","manual",28.05068528,-81.73237083,"Government",NA
198081,"IDA, LAKE",NA,"FL",5.4864,NA,"navionics",59.5503178965,"DrainageLk","manual",26.477965,-80.08109778,"Misc",NA
194337,"JACKSON, LAKE",NA,"FL",1.524,NA,"navionics",404.150783963,"DrainageLk","manual",27.91193639,-81.15158028,"Misc",NA
197318,"LAKE BUMBY",NA,"FL",3.3528,NA,"navionics",4.45226757464,"Isolated","manual",28.48624611,-81.39401389,"Misc",NA
189382,"LAKE CLAIRE",NA,"FL",3.6576,2.286,"books.google.com",2.89399596144,"Isolated","manual",28.60956139,-81.19892111,"Misc",NA
194611,"LAKE DAVENPORT",NA,"FL",32.9184,NA,"www.lakelubbers.com",17.4146868389,"Isolated","manual",28.16011056,-81.61032,"Misc",NA
190373,"LAKE DIAS",NA,"FL",4.2672,NA,"navionics",281.413195914,"DrainageLk","manual",29.15955583,-81.316005,"Misc",NA
212461,"LAKE GORDON",NA,"FL",2.1336,NA,"navionics",33.5928693458,"Drainage","manual",27.84777556,-81.63247389,"Misc",NA
208380,"LAKE HOOKER",NA,"FL",0.9144,0.6096,"www.tampabay.wateratlas.usf.edu",18.6467902545,"Drainage","manual",27.98067028,-82.26352444,"University",NA
187095,"LAKE MAITLAND",NA,"FL",7.62,NA,"navionics",9.97492211909,"Isolated","manual",28.62433167,-81.38156222,"Misc",NA
205356,"LAKE MANATEE",NA,"FL",11.5824,NA,"pubs.usgs.gov",477.39744044,"Headwater","manual",27.48918389,-82.35264806,"Government",NA
196835,"LAKE MANGONIA",NA,"FL",10.0584,NA,"navionics",227.08224309,"Drainage","manual",26.73876472,-80.07025417,"Misc",NA
212447,"LAKE MARIAM",NA,"FL",1.8288,NA,"navionics",73.4105346173,"Drainage","manual",28.01551611,-81.69349111,"Misc",NA
196859,"LAKE MARIAN",NA,"FL",4.572,NA,"navionics",1888.14534859,"Drainage","manual",27.86790556,-81.06945389,"Misc",NA
232646,"LAKE MARTIN",NA,"FL",4.2672,NA,"navionics",55.4924238698,"DrainageLk","manual",30.13745306,-85.61510694,"Misc",NA
191324,"LAKE MCCOY",NA,"FL",NA,1.8288,"www.orange.wateratlas.usf.edu",36.7801632754,"Isolated","manual",28.68758083,-81.49525361,"University",NA
207692,"LAKE MCLEOD",NA,"FL",9.7536,NA,"navionics",181.693541836,"Isolated","manual",27.97147222,-81.74772222,"Misc",NA
191956,"LAKE WASHINGTON",NA,"FL",2.7432,NA,"navionics",1215.96869327,"DrainageLk","manual",28.12029528,-80.75223778,"Misc",NA
230494,"LAKE WIMICO",NA,"FL",6.096,NA,"navionics",1632.1933542,"Drainage","manual",29.79322556,-85.14012833,"Misc",NA
185919,"LONG LAKE",NA,"FL",NA,5.1816,"www.orange.wateratlas.usf.edu",48.0758368269,"Drainage","manual",28.61965583,-81.46492583,"University",NA
211597,"LONG LAKE",NA,"FL",5.1816,NA,"navionics",5.81545384794,"Isolated","manual",28.0957825,-82.45994944,"Misc",NA
188723,"LOUGHMAN LAKE",NA,"FL",0.9144,NA,"fishing-app.gpsnauticalcharts.com",264.525572921,"DrainageLk","manual",28.64102611,-80.93488917,"Misc",NA
235846,"LOWER MEMORIAL LAKE",NA,"FL",1.8288,NA,"navionics",14.0848446754,"Drainage","manual",30.45929833,-86.53197167,"Misc",NA
186812,"LOWERY, LAKE",NA,"FL",3.6576,2.1336,"polk.wateratlas.usf.edu",361.552273925,"Drainage","manual",28.13314694,-81.6696425,"University",NA
204211,"MARTHA, LAKE",NA,"FL",6.4008,NA,"navionics",34.8551212594,"Isolated","manual",28.03017056,-81.72079889,"Misc",NA
236103,"MERIAL LAKE",NA,"FL",17.6784,NA,"navionics",103.113689233,"Isolated","manual",30.38873056,-85.66674222,"Misc",NA
227455,"MERRITT'S MILL POND",NA,"FL",2.7432,NA,"fishing-app.gpsnauticalcharts.com",110.821295344,"Drainage","manual",30.78380389,-85.15697528,"Misc",NA
189083,"NORTH GRASSHOPPER LAKE",NA,"FL",5.1816,NA,"navionics",44.5847887436,"Isolated","manual",29.14357333,-81.60642861,"Misc",NA
208700,"OKAHUMPKA, LAKE",NA,"FL",2.7432,NA,"navionics",162.439621707,"DrainageLk","manual",28.82599917,-82.00118806,"Misc",NA
207735,"PADGETT LAKE",NA,"FL",8.96112,2.83464,"lakepadgettisd.org",5.72796936053,"Isolated","manual",27.92400639,-81.60971556,"Misc",NA
208973,"PARRISH LAKE",NA,"FL",NA,1.46304,"wikivisually.com",1440.35541204,"Isolated","manual",27.62810667,-82.34800056,"Misc",NA
204397,"RALEIGH, LAKE",NA,"FL",5.7912,NA,"navionics",9.58404573433,"Isolated","manual",28.10578222,-82.583545,"Misc",NA
192680,"ROUND LAKE",NA,"FL",7.3152,NA,"navionics",5.06624667511,"Isolated","manual",28.671595,-81.19189444,"Misc",NA
187128,"RUTH, LAKE",NA,"FL",3.3528,NA,"navionics",4.58390003461,"Isolated","manual",28.71492444,-81.33815333,"Misc",NA
202130,"RUTH, LAKE",NA,"FL",5.7912,NA,"navionics",6.83682327834,"Isolated","manual",28.02455611,-81.61401194,"Misc",NA
214507,"SAMPALA LAKE",NA,"FL",5.4864,NA,"www.myflorida.com",183.226540064,"Isolated","manual",30.385245,-83.53723639,"Misc",NA
207514,"SCOTT LAKE",NA,"FL",3.6576,NA,"navionics",101.433646112,"Headwater","manual",27.95939694,-81.93795222,"Misc",NA
202699,"SOUTH LAKE",NA,"FL",1.8288,NA,"navionics",5.67967576997,"Isolated","manual",25.72001111,-80.41781722,"Misc",NA
212477,"STARR, LAKE",NA,"FL",8.8392,NA,"navionics",41.0524083871,"Isolated","manual",27.95716667,-81.58627611,"Misc",NA
203307,"SUNSHINE LAKE",NA,"FL",6.096,NA,"fishing-app.gpsnauticalcharts.com",6.43202199438,"Drainage","manual",28.12009972,-82.52640083,"Misc",NA
210155,"SURVEYORS LAKE",NA,"FL",3.3528,NA,"navionics",113.035215737,"DrainageLk","manual",27.83806694,-81.69284222,"Misc",NA
186020,"SYLVAN, LAKE",NA,"FL",NA,6.096,"www.orange.wateratlas.usf.edu",5.27807308287,"Isolated","manual",28.59873111,-81.33450389,"University",NA
193439,"TURKEY LAKE",NA,"FL",4.2672,NA,"navionics",131.208105118,"Drainage","manual",28.49834167,-81.46518833,"Misc",NA
201885,"UNKNOWN",NA,"FL",1.524,NA,"navionics",237.674999707,"Isolated","manual",26.47910833,-81.76252222,"Misc",NA
199365,"UNKNOWN",NA,"FL",1,NA,"rookerybay.org",32.6039695057,"Isolated","manual",26.00276222,-81.68044639,"Misc",NA
204940,"UNKNOWN",NA,"FL",6.4008,NA,"navionics",207.181452191,"Headwater","manual",27.92139806,-82.15343833,"Misc",NA
209984,"UNKNOWN",NA,"FL",1.8288,NA,"navionics",26.9536589933,"DrainageLk","manual",28.08822167,-81.93426222,"Misc",NA
203295,"UNKNOWN",NA,"FL",7.0104,NA,"navionics",6.09934847705,"Drainage","manual",28.12184306,-82.53876778,"Misc",NA
211410,"UNKNOWN",NA,"FL",5.1816,NA,"navionics",6.23221378329,"Drainage","manual",28.09910889,-82.60275083,"Misc",NA
207906,"UNKNOWN",NA,"FL",6.096,NA,"www.tampabay.wateratlas.usf.edu",7.53273251795,"DrainageLk","manual",28.16238806,-82.58563028,"University",NA
214263,"UNNAMED LAKE",NA,"FL",6.096,NA,"books.google.com",21.9900727264,"Drainage","manual",30.30272528,-82.93144861,"Misc",NA
206555,"UNNAMED LARGE LAKE",NA,"FL",9.144,3.048,"www.lakehomes.com",240.956008786,"Drainage","manual",28.10673667,-81.77863056,"Misc",NA
203993,"UNNAMED LARGE LAKE",NA,"FL",3.9624,NA,"navionics",130.993501472,"Isolated","manual",28.90517194,-81.99819278,"Misc",NA
222797,"UNNAMED SMALL LAKE",NA,"FL",3.9624,NA,"navionics",3.89588944636,"Isolated","manual",30.55800083,-84.25127389,"Misc",NA
193051,"WEST LAKE",NA,"FL",10.668,NA,"navionics",844.089250475,"Drainage","manual",25.21101778,-80.83633472,"Misc",NA
232002,"WHITE WESTERN LAKE",NA,"FL",9.144,NA,"navionics",74.3849084697,"Isolated","manual",30.40413972,-85.706065,"Misc",NA
187652,"WINDER, LAKE",NA,"FL",3.048,NA,"navionics",591.087317867,"DrainageLk","manual",28.26149111,-80.84683972,"Misc",NA
185378,"WOODRUFF, LAKE",NA,"FL",2.1336,NA,"navionics",905.04628897,"DrainageLk","manual",29.08465306,-81.40505611,"Misc",NA
207558,"BANANA LAKE",NA,"FL",2.1336,NA,"navionics",105.204809419,"DrainageLk","manual",27.97517278,-81.90288194,"Misc",NA
208738,"BEULAH, LAKE",NA,"FL",8.2296,NA,"navionics",7.38469436625,"Isolated","manual",28.03991389,-81.96893,"Misc",NA
207744,"BLUE LAKE",NA,"FL",10.668,NA,"navionics",14.6307746053,"DrainageLk","manual",27.43417222,-81.5123775,"Misc",NA
210126,"DINNER LAKE",NA,"FL",6.031992,4.401312,"www.polk.wateratlas.usf.edu",8.20625589633,"Isolated","manual",27.99364861,-81.78692833,"University",NA
206520,"FLORENCE LAKE",NA,"FL",2.7432,NA,"navionics",29.5520358307,"Headwater","manual",28.00459028,-81.68729306,"Misc",NA
211230,"LAKE ALFRED",NA,"FL",4.2672,1.524,"www.polk.wateratlas.usf.edu",273.754793917,"Drainage","manual",28.09517528,-81.73441806,"University",NA
212474,"LAKE ALTAMAHA",NA,"FL",5.7912,NA,"navionics",3.08538665611,"Isolated","manual",27.89123083,-81.59867611,"Misc",NA
212469,"LAKE LEE",NA,"FL",2.7432,NA,"navionics",2.80753846311,"Isolated","manual",28.04874917,-81.62602361,"Misc",NA
212468,"LAKE MENZIE",NA,"FL",5.7912,NA,"navionics",8.31374581758,"Isolated","manual",28.01955056,-81.61836167,"Misc",NA
196854,"LAKE NONA",NA,"FL",8.5344,NA,"navionics",237.709554185,"Isolated","manual",28.40867528,-81.27832222,"Misc",NA
208950,"LAKE TRACY",NA,"FL",7.9248,1.524,"www.polk.wateratlas.usf.edu",40.4023074943,"Headwater","manual",28.11039222,-81.63211972,"University",NA
206591,"SALT LAKE",NA,"FL",0.6096,NA,"navionics",29.557926728,"Isolated","manual",28.15676444,-82.73028222,"Misc",NA
203116,"UNKNOWN",NA,"FL",3.9624,NA,"navionics",1.57055194415,"Drainage","manual",26.58996417,-80.07497806,"Misc",NA
189242,"UNKNOWN SMALL LAKE",NA,"FL",7.9248,NA,"navionics",5.78720125582,"Drainage","manual",28.56656972,-81.38563611,"Misc",NA
186755,"UNNAMED SMALL LAKE",NA,"FL",7.0104,NA,"navionics",2.50190085039,"Drainage","manual",28.49039972,-81.77531694,"Misc",NA
207980,"UNNAMED SMALL LAKE",NA,"FL",3.3528,NA,"navionics",5.83428986865,"Isolated","manual",27.87821417,-82.51622806,"Misc",NA
211570,"UNNAMED SMALL LAKE",NA,"FL",4.572,NA,"navionics",2.39760151387,"DrainageLk","manual",28.10090944,-82.4686875,"Misc",NA
208985,"WALSINGHAM RESERVIOR",NA,"FL",6.4008,NA,"navionics",34.3862557369,"Drainage","manual",27.87952833,-82.80887222,"Misc",NA
235199,"WRIGHT BASIN",NA,"FL",1.2192,NA,"navionics",65.6670693539,"Drainage","manual",30.63882361,-87.00776,"Misc",NA
188390,"Lake Catherine",NA,"FL",7.0104,NA,"navionics",6.12081808433,"Isolated","manual",28.6419,-81.1257,"Misc",NA
189281,"Fairy lake",NA,"FL",4.8768,NA,"navionics",20.2375587187,"Isolated","manual",28.6877,-81.3349,"Misc",NA
188251,"Garden Lake",NA,"FL",2.7432,NA,"navionics",8.6960085195,"Drainage","manual",28.6296,-81.2821,"Misc",NA
191460,"Kewanee",NA,"FL",5.7912,NA,"navionics",1.73022987023,"Drainage","manual",28.6421,-81.3324,"Misc",NA
188187,"Lake Mobile",NA,"FL",4.572,NA,"navionics",9.82790411775,"Isolated","manual",28.6713,-81.3536,"Misc",NA
184850,"Lake Markham",NA,"FL",2.1336,NA,"navionics",28.5408027324,"Drainage","manual",28.7979,-81.3941,"Misc",NA
